inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,1.0,1.0,0.152597079301,0.847402920699
2.0,1.0,1.0,0.483033217675,0.516966782325
3.0,0.0,0.0,0.707646010693,0.292353989307
4.0,0.0,0.0,0.988312882294,0.0116871177055
5.0,1.0,1.0,0.214400766252,0.785599233748
6.0,0.0,0.0,0.904927682543,0.0950723174567
7.0,0.0,0.0,0.989046211857,0.0109537881429
8.0,1.0,1.0,0.0420249992618,0.957975000738
9.0,1.0,0.0,0.918557042826,0.0814429571735
10.0,0.0,0.0,0.717582110419,0.282417889581
11.0,0.0,0.0,0.983909164025,0.0160908359752
12.0,0.0,0.0,0.986895674223,0.0131043257773
13.0,0.0,0.0,0.60721424024,0.39278575976
14.0,0.0,0.0,0.988950363949,0.0110496360511
15.0,0.0,0.0,0.988934823003,0.0110651769974
16.0,1.0,0.0,0.82918446831,0.17081553169
17.0,0.0,0.0,0.990137883858,0.00986211614235
18.0,0.0,0.0,0.990350787898,0.00964921210164
19.0,0.0,0.0,0.965718676643,0.0342813233565
20.0,0.0,0.0,0.990350787898,0.00964921210164
21.0,1.0,1.0,0.0192368105922,0.980763189408
22.0,1.0,1.0,0.374345291768,0.625654708232
23.0,0.0,0.0,0.989046211857,0.0109537881429
24.0,0.0,0.0,0.988744135465,0.0112558645346
25.0,0.0,0.0,0.610304859847,0.389695140153
26.0,1.0,0.0,0.667576577096,0.332423422904
27.0,0.0,0.0,0.988312882294,0.0116871177055
28.0,0.0,0.0,0.963774649182,0.0362253508176
29.0,1.0,0.0,0.516681811791,0.483318188209
30.0,1.0,1.0,0.0207519621074,0.979248037893
31.0,0.0,0.0,0.907753641821,0.0922463581786
32.0,0.0,0.0,0.985417523972,0.0145824760283
33.0,0.0,0.0,0.988950363949,0.0110496360511
34.0,1.0,1.0,0.211940434655,0.788059565345
35.0,0.0,0.0,0.984683508692,0.015316491308
36.0,0.0,0.0,0.992363946403,0.00763605359726
37.0,0.0,0.0,0.893221863596,0.106778136404
38.0,0.0,0.0,0.966335468925,0.0336645310754
39.0,1.0,1.0,0.186497550868,0.813502449132
40.0,0.0,0.0,0.955938949409,0.0440610505906
41.0,0.0,0.0,0.989599558073,0.0104004419266
42.0,1.0,1.0,0.0500407308048,0.949959269195
43.0,1.0,1.0,0.154805502265,0.845194497735
44.0,0.0,0.0,0.990596599454,0.00940340054602
45.0,0.0,0.0,0.979155602998,0.0208443970016
46.0,0.0,0.0,0.979085828948,0.0209141710518
47.0,0.0,0.0,0.971361460033,0.0286385399672
48.0,0.0,0.0,0.989695405982,0.0103045940185
49.0,0.0,0.0,0.99052062843,0.00947937156961
50.0,0.0,0.0,0.966539178653,0.0334608213475
51.0,0.0,0.0,0.985040972911,0.0149590270891
52.0,0.0,0.0,0.981055629973,0.0189443700273
53.0,1.0,0.0,0.861122667416,0.138877332584
54.0,1.0,0.0,0.594847419122,0.405152580878
55.0,0.0,0.0,0.96801921914,0.0319807808601
56.0,1.0,1.0,0.240672749273,0.759327250727
57.0,0.0,0.0,0.988435208669,0.0115647913312
58.0,0.0,1.0,0.402897394374,0.597102605626
59.0,0.0,0.0,0.986461030443,0.0135389695574
60.0,0.0,0.0,0.900004443519,0.0999955564805
61.0,0.0,0.0,0.887662165515,0.112337834485
62.0,0.0,0.0,0.972152508034,0.0278474919656
63.0,1.0,1.0,0.0387963706471,0.961203629353
64.0,0.0,0.0,0.989046211857,0.0109537881429
65.0,0.0,0.0,0.988589232529,0.0114107674714
66.0,0.0,0.0,0.99228125007,0.00771874992995
67.0,0.0,0.0,0.980243320646,0.0197566793537
68.0,0.0,0.0,0.988301657589,0.0116983424107
69.0,0.0,0.0,0.988312882294,0.0116871177055
70.0,0.0,0.0,0.990164979394,0.0098350206062
71.0,1.0,1.0,0.204745817678,0.795254182322
72.0,1.0,1.0,0.407794307619,0.592205692381
73.0,0.0,0.0,0.987711298387,0.0122887016129
74.0,0.0,0.0,0.985939023192,0.0140609768075
75.0,0.0,0.0,0.98844606182,0.0115539381804
76.0,0.0,0.0,0.990137883858,0.00986211614235
77.0,1.0,1.0,0.130148185148,0.869851814852
