inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.969072492549,0.0309275074511
2.0,0.0,0.0,0.983086360365,0.0169136396354
3.0,1.0,1.0,0.0113577708493,0.988642229151
4.0,1.0,1.0,0.00375426343819,0.996245736562
5.0,0.0,0.0,0.946355137308,0.0536448626924
6.0,0.0,0.0,0.997176333346,0.00282366665433
7.0,1.0,1.0,0.0018788964157,0.998121103584
8.0,0.0,0.0,0.995972141543,0.00402785845726
9.0,1.0,1.0,0.00100731950602,0.998992680494
10.0,0.0,0.0,0.995026065356,0.00497393464397
11.0,0.0,0.0,0.986211319987,0.0137886800129
12.0,0.0,0.0,0.994228228994,0.00577177100605
13.0,0.0,0.0,0.988936241846,0.0110637581541
14.0,0.0,0.0,0.992358845291,0.00764115470867
15.0,1.0,1.0,0.00356590713398,0.996434092866
16.0,1.0,1.0,0.170848154818,0.829151845182
17.0,1.0,1.0,0.0231605120972,0.976839487903
18.0,0.0,0.0,0.998797560825,0.00120243917505
19.0,0.0,0.0,0.977395495632,0.0226045043683
20.0,1.0,0.0,0.528040896376,0.471959103624
21.0,1.0,1.0,0.029410363846,0.970589636154
22.0,0.0,0.0,0.982653281378,0.0173467186223
23.0,1.0,1.0,0.0117257690036,0.988274230996
24.0,0.0,0.0,0.997604269625,0.00239573037451
25.0,0.0,0.0,0.999097645693,0.000902354306705
26.0,0.0,0.0,0.988805630973,0.0111943690272
27.0,1.0,1.0,0.0105731407739,0.989426859226
28.0,0.0,0.0,0.99870600601,0.00129399399021
29.0,0.0,0.0,0.990282177189,0.00971782281064
30.0,1.0,1.0,0.0358854702583,0.964114529742
31.0,0.0,0.0,0.989205017213,0.0107949827869
32.0,0.0,0.0,0.985254780262,0.0147452197384
33.0,0.0,0.0,0.991786408321,0.00821359167945
34.0,0.0,0.0,0.998520637066,0.00147936293396
35.0,0.0,0.0,0.996658112823,0.00334188717677
36.0,0.0,0.0,0.9887659154,0.0112340845997
37.0,0.0,0.0,0.999035333235,0.00096466676542
38.0,0.0,0.0,0.989258725701,0.010741274299
39.0,0.0,0.0,0.995651717147,0.00434828285271
40.0,0.0,0.0,0.99870686576,0.00129313424026
41.0,0.0,0.0,0.998902564131,0.00109743586855
42.0,0.0,0.0,0.999269796159,0.000730203841103
43.0,0.0,0.0,0.976248531677,0.0237514683225
44.0,0.0,0.0,0.99551350984,0.00448649016002
45.0,1.0,1.0,0.00412745252575,0.995872547474
46.0,0.0,0.0,0.995565841145,0.00443415885451
47.0,0.0,0.0,0.997362942606,0.0026370573939
48.0,0.0,0.0,0.994391244146,0.00560875585351
49.0,1.0,1.0,0.00466740716012,0.99533259284
50.0,1.0,1.0,0.482179951258,0.517820048742
51.0,0.0,0.0,0.996641906178,0.00335809382207
52.0,0.0,0.0,0.995115746302,0.00488425369771
53.0,0.0,0.0,0.986175651707,0.0138243482931
54.0,0.0,0.0,0.997577877866,0.00242212213442
55.0,0.0,0.0,0.994831104575,0.00516889542478
56.0,0.0,0.0,0.980598074256,0.0194019257439
57.0,0.0,0.0,0.98458474414,0.0154152558598
58.0,0.0,0.0,0.99898462206,0.00101537794003
59.0,0.0,0.0,0.99909078051,0.000909219489525
60.0,0.0,0.0,0.998112512996,0.00188748700377
61.0,1.0,1.0,0.0193891310373,0.980610868963
62.0,1.0,1.0,0.17162171748,0.82837828252
63.0,0.0,0.0,0.976003270698,0.0239967293025
64.0,1.0,1.0,0.003163092928,0.996836907072
65.0,0.0,0.0,0.997113903392,0.00288609660811
66.0,0.0,0.0,0.99828505076,0.00171494923963
67.0,0.0,0.0,0.986524898938,0.0134751010621
68.0,0.0,0.0,0.998097273691,0.00190272630867
69.0,0.0,0.0,0.712535479663,0.287464520337
70.0,1.0,1.0,0.0227233825557,0.977276617444
71.0,0.0,0.0,0.997070006447,0.00292999355307
72.0,1.0,1.0,0.0382841852612,0.961715814739
73.0,0.0,0.0,0.980636147772,0.019363852228
74.0,0.0,0.0,0.980344851753,0.019655148247
75.0,0.0,0.0,0.993357676496,0.00664232350422
