inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.908132974747,0.091867025253
2.0,0.0,0.0,0.894795082518,0.105204917482
3.0,0.0,0.0,0.76870421648,0.23129578352
4.0,0.0,0.0,0.894795082518,0.105204917482
5.0,0.0,0.0,0.894795082518,0.105204917482
6.0,0.0,0.0,0.76870421648,0.23129578352
7.0,1.0,1.0,0.039509587965,0.960490412035
8.0,1.0,1.0,0.168634592506,0.831365407494
9.0,1.0,1.0,0.168634592506,0.831365407494
10.0,0.0,0.0,0.894795082518,0.105204917482
11.0,0.0,0.0,0.894795082518,0.105204917482
12.0,1.0,1.0,0.168634592506,0.831365407494
13.0,1.0,1.0,0.039509587965,0.960490412035
14.0,1.0,1.0,0.168634592506,0.831365407494
15.0,0.0,1.0,0.168634592506,0.831365407494
16.0,1.0,0.0,0.76870421648,0.23129578352
17.0,0.0,1.0,0.039509587965,0.960490412035
18.0,0.0,0.0,0.908132974747,0.091867025253
19.0,1.0,0.0,0.76870421648,0.23129578352
20.0,0.0,0.0,0.908132974747,0.091867025253
21.0,1.0,1.0,0.402620903009,0.597379096991
22.0,0.0,0.0,0.894795082518,0.105204917482
23.0,1.0,0.0,0.76870421648,0.23129578352
24.0,0.0,0.0,0.954342051372,0.0456579486285
25.0,0.0,0.0,0.875425344615,0.124574655385
26.0,0.0,0.0,0.73535889994,0.26464110006
27.0,0.0,0.0,0.894795082518,0.105204917482
28.0,0.0,0.0,0.954342051372,0.0456579486285
29.0,0.0,1.0,0.455420039757,0.544579960243
30.0,0.0,0.0,0.871072416653,0.128927583347
31.0,1.0,1.0,0.039509587965,0.960490412035
32.0,0.0,0.0,0.908132974747,0.091867025253
33.0,0.0,0.0,0.954342051372,0.0456579486285
34.0,0.0,0.0,0.954342051372,0.0456579486285
35.0,0.0,0.0,0.908132974747,0.091867025253
36.0,0.0,0.0,0.908132974747,0.091867025253
37.0,0.0,0.0,0.719080660383,0.280919339617
38.0,0.0,0.0,0.954342051372,0.0456579486285
39.0,1.0,1.0,0.039509587965,0.960490412035
40.0,0.0,0.0,0.894795082518,0.105204917482
41.0,0.0,0.0,0.954342051372,0.0456579486285
42.0,1.0,1.0,0.168634592506,0.831365407494
43.0,0.0,0.0,0.719080660383,0.280919339617
44.0,0.0,0.0,0.976711919792,0.0232880802083
45.0,0.0,0.0,0.894795082518,0.105204917482
46.0,1.0,0.0,0.76870421648,0.23129578352
47.0,0.0,0.0,0.908132974747,0.091867025253
48.0,0.0,0.0,0.76870421648,0.23129578352
49.0,1.0,0.0,0.954342051372,0.0456579486285
50.0,0.0,0.0,0.908132974747,0.091867025253
51.0,0.0,0.0,0.76870421648,0.23129578352
52.0,0.0,0.0,0.894795082518,0.105204917482
53.0,0.0,0.0,0.894795082518,0.105204917482
54.0,1.0,1.0,0.402620903009,0.597379096991
55.0,0.0,1.0,0.291962869245,0.708037130755
56.0,0.0,0.0,0.908132974747,0.091867025253
57.0,1.0,1.0,0.039509587965,0.960490412035
58.0,0.0,1.0,0.341715328808,0.658284671192
59.0,1.0,1.0,0.039509587965,0.960490412035
60.0,0.0,0.0,0.894795082518,0.105204917482
61.0,0.0,0.0,0.76870421648,0.23129578352
62.0,0.0,0.0,0.954342051372,0.0456579486285
63.0,1.0,1.0,0.402620903009,0.597379096991
64.0,0.0,0.0,0.76870421648,0.23129578352
65.0,0.0,0.0,0.908132974747,0.091867025253
66.0,0.0,1.0,0.168634592506,0.831365407494
67.0,0.0,0.0,0.908132974747,0.091867025253
68.0,0.0,1.0,0.341715328808,0.658284671192
69.0,1.0,1.0,0.039509587965,0.960490412035
70.0,1.0,1.0,0.0771699250087,0.922830074991
71.0,0.0,1.0,0.168634592506,0.831365407494
72.0,0.0,0.0,0.954342051372,0.0456579486285
73.0,1.0,1.0,0.168634592506,0.831365407494
74.0,1.0,0.0,0.976711919792,0.0232880802083
