inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,1.0,1.0,0.499819124905,0.500180875095
2.0,1.0,1.0,0.499756427908,0.500243572092
3.0,1.0,0.0,0.500080045083,0.499919954917
4.0,1.0,0.0,0.500006166847,0.499993833153
5.0,0.0,0.0,0.500231100047,0.499768899953
6.0,0.0,0.0,0.500011813688,0.499988186312
7.0,1.0,0.0,0.500030312722,0.499969687278
8.0,0.0,0.0,0.500142789135,0.499857210865
9.0,0.0,1.0,0.499931570876,0.500068429124
10.0,1.0,1.0,0.499905747178,0.500094252822
11.0,0.0,1.0,0.49992926538,0.50007073462
12.0,1.0,1.0,0.49984904915,0.50015095085
13.0,0.0,0.0,0.500071587204,0.499928412796
14.0,1.0,0.0,0.500161899237,0.499838100763
15.0,1.0,1.0,0.499888303545,0.500111696455
16.0,0.0,0.0,0.500167751377,0.499832248623
17.0,0.0,0.0,0.500270459228,0.499729540772
18.0,0.0,0.0,0.500021990986,0.499978009014
19.0,1.0,1.0,0.499854357225,0.500145642775
20.0,1.0,1.0,0.499795927904,0.500204072096
21.0,1.0,1.0,0.499702130312,0.500297869688
22.0,0.0,0.0,0.500078241236,0.499921758764
23.0,0.0,0.0,0.50027107925,0.49972892075
24.0,0.0,0.0,0.500331344422,0.499668655578
25.0,1.0,1.0,0.499645288841,0.500354711159
26.0,1.0,1.0,0.499849432238,0.500150567762
27.0,1.0,0.0,0.500077687762,0.499922312238
28.0,0.0,0.0,0.506055567879,0.493944432121
29.0,1.0,1.0,0.499904684748,0.500095315252
30.0,1.0,0.0,0.500006899748,0.499993100252
31.0,1.0,1.0,0.499946634593,0.500053365407
32.0,0.0,0.0,0.500123188914,0.499876811086
33.0,1.0,1.0,0.499780531537,0.500219468463
34.0,0.0,0.0,0.500263918553,0.499736081447
35.0,1.0,0.0,0.500123340599,0.499876659401
36.0,1.0,1.0,0.499877256925,0.500122743075
37.0,0.0,0.0,0.500024005479,0.499975994521
38.0,0.0,0.0,0.500302332867,0.499697667133
39.0,0.0,0.0,0.500265266503,0.499734733497
40.0,0.0,0.0,0.500243274764,0.499756725236
41.0,0.0,0.0,0.500252519345,0.499747480655
42.0,0.0,0.0,0.500145102339,0.499854897661
43.0,0.0,1.0,0.499967302635,0.500032697365
44.0,1.0,0.0,0.500040704252,0.499959295748
45.0,0.0,0.0,0.500057444361,0.499942555639
46.0,1.0,1.0,0.499753500484,0.500246499516
47.0,0.0,1.0,0.499942039662,0.500057960338
48.0,0.0,0.0,0.50030111474,0.49969888526
49.0,1.0,1.0,0.499934194045,0.500065805955
50.0,1.0,1.0,0.499853503655,0.500146496345
51.0,1.0,1.0,0.499995747025,0.500004252975
52.0,1.0,1.0,0.499887458951,0.500112541049
53.0,0.0,0.0,0.500008176351,0.499991823649
54.0,1.0,1.0,0.499888510356,0.500111489644
55.0,0.0,0.0,0.50012307882,0.49987692118
56.0,0.0,0.0,0.500399988804,0.499600011196
57.0,0.0,0.0,0.500350337401,0.499649662599
58.0,0.0,0.0,0.500116970161,0.499883029839
59.0,1.0,1.0,0.499902283133,0.500097716867
60.0,0.0,1.0,0.499996440883,0.500003559117
61.0,1.0,1.0,0.499943720076,0.500056279924
62.0,1.0,1.0,0.499912361311,0.500087638689
63.0,0.0,0.0,0.500169398771,0.499830601229
64.0,0.0,0.0,0.500153185887,0.499846814113
65.0,1.0,1.0,0.499584863749,0.500415136251
66.0,1.0,0.0,0.50002832781,0.49997167219
67.0,1.0,1.0,0.499960043849,0.500039956151
68.0,0.0,1.0,0.49993948361,0.50006051639
69.0,1.0,0.0,0.500048450524,0.499951549476
70.0,1.0,0.0,0.500037854528,0.499962145472
71.0,0.0,1.0,0.499800344428,0.500199655572
72.0,1.0,1.0,0.499877633593,0.500122366407
73.0,1.0,1.0,0.499929570869,0.500070429131
74.0,0.0,0.0,0.500122071564,0.499877928436
75.0,1.0,1.0,0.499949889845,0.500050110155
76.0,0.0,0.0,0.500084835333,0.499915164667
77.0,0.0,0.0,0.50020623901,0.49979376099
78.0,0.0,0.0,0.500288053561,0.499711946439
79.0,1.0,1.0,0.499458128639,0.500541871361
80.0,0.0,0.0,0.500201296035,0.499798703965
81.0,1.0,0.0,0.500058733853,0.499941266147
82.0,1.0,0.0,0.500167170597,0.499832829403
83.0,1.0,1.0,0.499653407875,0.500346592125
84.0,0.0,1.0,0.499989152837,0.500010847163
85.0,1.0,1.0,0.499705442177,0.500294557823
86.0,1.0,0.0,0.500128880239,0.499871119761
87.0,1.0,1.0,0.499593486067,0.500406513933
88.0,1.0,1.0,0.499852675234,0.500147324766
89.0,0.0,0.0,0.500132676114,0.499867323886
90.0,0.0,0.0,0.500199103135,0.499800896865
91.0,0.0,1.0,0.499980056105,0.500019943895
92.0,0.0,0.0,0.500122170566,0.499877829434
93.0,1.0,1.0,0.499847407224,0.500152592776
94.0,1.0,1.0,0.499929801068,0.500070198932
95.0,0.0,0.0,0.500156414263,0.499843585737
96.0,1.0,1.0,0.49958199968,0.50041800032
97.0,1.0,0.0,0.500231882088,0.499768117912
98.0,1.0,0.0,0.500108380666,0.499891619334
99.0,1.0,1.0,0.499987295323,0.500012704677
100.0,0.0,0.0,0.500299297342,0.499700702658
101.0,0.0,0.0,0.500266380979,0.499733619021
102.0,0.0,0.0,0.500053449788,0.499946550212
103.0,1.0,1.0,0.499841116506,0.500158883494
104.0,0.0,0.0,0.500237233979,0.499762766021
105.0,0.0,0.0,0.500196130564,0.499803869436
106.0,1.0,1.0,0.499840028695,0.500159971305
107.0,1.0,1.0,0.499987847983,0.500012152017
108.0,0.0,0.0,0.500212427052,0.499787572948
109.0,1.0,1.0,0.499947078109,0.500052921891
110.0,1.0,1.0,0.499925281051,0.500074718949
111.0,1.0,1.0,0.499923995292,0.500076004708
112.0,1.0,1.0,0.49978132611,0.50021867389
113.0,1.0,1.0,0.499902611265,0.500097388735
114.0,0.0,0.0,0.500230947433,0.499769052567
115.0,0.0,0.0,0.500400782557,0.499599217443
116.0,1.0,1.0,0.499970132994,0.500029867006
117.0,0.0,0.0,0.500180035521,0.499819964479
118.0,1.0,0.0,0.500029796007,0.499970203993
119.0,0.0,0.0,0.500155098558,0.499844901442
120.0,1.0,1.0,0.49983449293,0.50016550707
121.0,1.0,1.0,0.499734524933,0.500265475067
122.0,1.0,1.0,0.499861507525,0.500138492475
123.0,1.0,1.0,0.499901050657,0.500098949343
124.0,1.0,1.0,0.499645144094,0.500354855906
125.0,0.0,0.0,0.500192786559,0.499807213441
126.0,0.0,0.0,0.500012206649,0.499987793351
127.0,1.0,0.0,0.500016160305,0.499983839695
128.0,1.0,1.0,0.499998510461,0.500001489539
129.0,1.0,1.0,0.499693870552,0.500306129448
130.0,0.0,0.0,0.50013473955,0.49986526045
131.0,0.0,0.0,0.500025926948,0.499974073052
132.0,0.0,0.0,0.50009170292,0.49990829708
133.0,1.0,1.0,0.499806237703,0.500193762297
134.0,0.0,1.0,0.4999978638,0.5000021362
135.0,0.0,0.0,0.500106779408,0.499893220592
136.0,0.0,0.0,0.500029725818,0.499970274182
137.0,0.0,0.0,0.50026418727,0.49973581273
138.0,1.0,1.0,0.499882202084,0.500117797916
139.0,1.0,1.0,0.499849430807,0.500150569193
140.0,1.0,1.0,0.499835303127,0.500164696873
141.0,1.0,0.0,0.500259336884,0.499740663116
142.0,0.0,1.0,0.499933911331,0.500066088669
143.0,0.0,0.0,0.500119008788,0.499880991212
144.0,1.0,1.0,0.499732298345,0.500267701655
145.0,0.0,0.0,0.500125761983,0.499874238017
146.0,1.0,1.0,0.499848726222,0.500151273778
147.0,1.0,1.0,0.499721861478,0.500278138522
148.0,0.0,0.0,0.500287196047,0.499712803953
149.0,0.0,0.0,0.500070099116,0.499929900884
150.0,1.0,1.0,0.499835453028,0.500164546972
151.0,1.0,1.0,0.499792399169,0.500207600831
152.0,0.0,0.0,0.500278573102,0.499721426898
153.0,0.0,0.0,0.500004336423,0.499995663577
154.0,0.0,0.0,0.500243675755,0.499756324245
155.0,1.0,1.0,0.499739928736,0.500260071264
156.0,0.0,0.0,0.500188161895,0.499811838105
157.0,0.0,0.0,0.500043384865,0.499956615135
158.0,1.0,1.0,0.499801857789,0.500198142211
159.0,1.0,1.0,0.499725528957,0.500274471043
160.0,1.0,1.0,0.499848284037,0.500151715963
161.0,1.0,1.0,0.499917454893,0.500082545107
162.0,1.0,1.0,0.49983631375,0.50016368625
163.0,0.0,0.0,0.500096670666,0.499903329334
164.0,0.0,0.0,0.500168129838,0.499831870162
165.0,1.0,0.0,0.505038117959,0.494961882041
166.0,1.0,1.0,0.499677446149,0.500322553851
167.0,0.0,0.0,0.500203909789,0.499796090211
168.0,0.0,0.0,0.500204618972,0.499795381028
169.0,1.0,1.0,0.499804428128,0.500195571872
170.0,0.0,1.0,0.499911252299,0.500088747701
171.0,1.0,1.0,0.499724899994,0.500275100006
172.0,0.0,0.0,0.500306895393,0.499693104607
173.0,1.0,1.0,0.499972924757,0.500027075243
174.0,1.0,0.0,0.500055361814,0.499944638186
175.0,1.0,1.0,0.499702852053,0.500297147947
176.0,0.0,1.0,0.499931750441,0.500068249559
177.0,0.0,0.0,0.50013921742,0.49986078258
178.0,1.0,1.0,0.499660273945,0.500339726055
179.0,1.0,1.0,0.499799757162,0.500200242838
180.0,0.0,0.0,0.500311463228,0.499688536772
181.0,0.0,0.0,0.500349299147,0.499650700853
182.0,0.0,0.0,0.500297683525,0.499702316475
183.0,0.0,0.0,0.500048240469,0.499951759531
184.0,0.0,0.0,0.500141249439,0.499858750561
185.0,1.0,0.0,0.500004319289,0.499995680711
186.0,0.0,0.0,0.500092367087,0.499907632913
187.0,1.0,1.0,0.499777692672,0.500222307328
188.0,1.0,1.0,0.499949884672,0.500050115328
189.0,0.0,1.0,0.499999672625,0.500000327375
190.0,0.0,0.0,0.500322354735,0.499677645265
191.0,1.0,1.0,0.499802389995,0.500197610005
192.0,0.0,0.0,0.500311179655,0.499688820345
193.0,1.0,1.0,0.499905808552,0.500094191448
194.0,1.0,1.0,0.499702506101,0.500297493899
195.0,0.0,0.0,0.500227741429,0.499772258571
196.0,1.0,0.0,0.500145025339,0.499854974661
197.0,1.0,1.0,0.499828270094,0.500171729906
198.0,1.0,0.0,0.500069692077,0.499930307923
