inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.500299729136,0.499700270864
2.0,0.0,0.0,0.500638082389,0.499361917611
3.0,1.0,1.0,0.499748386815,0.500251613185
4.0,0.0,0.0,0.500515489794,0.499484510206
5.0,0.0,0.0,0.500153010224,0.499846989776
6.0,0.0,0.0,0.500122356805,0.499877643195
7.0,0.0,0.0,0.500424491037,0.499575508963
8.0,0.0,0.0,0.500326865539,0.499673134461
9.0,0.0,0.0,0.500160491274,0.499839508726
10.0,1.0,1.0,0.499713207057,0.500286792943
11.0,0.0,0.0,0.500132518496,0.499867481504
12.0,1.0,1.0,0.499883557074,0.500116442926
13.0,1.0,1.0,0.499578303598,0.500421696402
14.0,0.0,0.0,0.500153416074,0.499846583926
15.0,1.0,1.0,0.499767267953,0.500232732047
16.0,0.0,0.0,0.500217955775,0.499782044225
17.0,1.0,1.0,0.49956088731,0.50043911269
18.0,0.0,0.0,0.500263471855,0.499736528145
19.0,1.0,1.0,0.499729606612,0.500270393388
20.0,0.0,1.0,0.499995307718,0.500004692282
21.0,1.0,1.0,0.499691072787,0.500308927213
22.0,0.0,1.0,0.499714486935,0.500285513065
23.0,0.0,0.0,0.500355465836,0.499644534164
24.0,0.0,0.0,0.500300351961,0.499699648039
25.0,0.0,0.0,0.500303073062,0.499696926938
26.0,0.0,0.0,0.500099415811,0.499900584189
27.0,0.0,0.0,0.500732112764,0.499267887236
28.0,0.0,0.0,0.500133966852,0.499866033148
29.0,1.0,1.0,0.499952617261,0.500047382739
30.0,0.0,1.0,0.499864663957,0.500135336043
31.0,1.0,1.0,0.499549078585,0.500450921415
32.0,0.0,0.0,0.500334372194,0.499665627806
33.0,1.0,1.0,0.499836602158,0.500163397842
34.0,0.0,0.0,0.500195387539,0.499804612461
35.0,0.0,0.0,0.500157058901,0.499842941099
36.0,0.0,0.0,0.500261620008,0.499738379992
37.0,0.0,0.0,0.500288918599,0.499711081401
38.0,0.0,0.0,0.500230659319,0.499769340681
39.0,1.0,1.0,0.499665505936,0.500334494064
40.0,0.0,0.0,0.500183130338,0.499816869662
41.0,0.0,0.0,0.500588976702,0.499411023298
42.0,0.0,0.0,0.500199158032,0.499800841968
43.0,1.0,1.0,0.499743260775,0.500256739225
44.0,1.0,0.0,0.500146324295,0.499853675705
45.0,0.0,0.0,0.500240003357,0.499759996643
46.0,0.0,0.0,0.500442943838,0.499557056162
47.0,1.0,1.0,0.499812070058,0.500187929942
48.0,0.0,0.0,0.500189809538,0.499810190462
49.0,1.0,1.0,0.499877043735,0.500122956265
50.0,0.0,0.0,0.500248428955,0.499751571045
51.0,0.0,0.0,0.500275712123,0.499724287877
52.0,0.0,0.0,0.500212220691,0.499787779309
53.0,0.0,0.0,0.500125181738,0.499874818262
54.0,0.0,0.0,0.500260740893,0.499739259107
55.0,0.0,0.0,0.500284826163,0.499715173837
56.0,1.0,1.0,0.499508565659,0.500491434341
57.0,0.0,0.0,0.500080577084,0.499919422916
58.0,0.0,0.0,0.500232294177,0.499767705823
59.0,0.0,0.0,0.500418828225,0.499581171775
60.0,1.0,1.0,0.499710662973,0.500289337027
61.0,1.0,1.0,0.499572890863,0.500427109137
62.0,0.0,0.0,0.500219832565,0.499780167435
63.0,1.0,1.0,0.499872962394,0.500127037606
64.0,1.0,1.0,0.49995894454,0.50004105546
65.0,0.0,1.0,0.499873985169,0.500126014831
66.0,0.0,0.0,0.500259160069,0.499740839931
67.0,0.0,0.0,0.500244450475,0.499755549525
68.0,0.0,0.0,0.500070755489,0.499929244511
69.0,0.0,0.0,0.500148332962,0.499851667038
70.0,0.0,0.0,0.500112276665,0.499887723335
71.0,0.0,0.0,0.500096414173,0.499903585827
72.0,0.0,0.0,0.500301061393,0.499698938607
73.0,0.0,0.0,0.500361727717,0.499638272283
74.0,0.0,1.0,0.499055469873,0.500944530127
75.0,0.0,1.0,0.499940716859,0.500059283141
76.0,0.0,0.0,0.500242938058,0.499757061942
77.0,0.0,0.0,0.500134566307,0.499865433693
78.0,0.0,0.0,0.50014199685,0.49985800315
79.0,0.0,0.0,0.500132052286,0.499867947714
80.0,0.0,0.0,0.500205479182,0.499794520818
81.0,0.0,0.0,0.500115923538,0.499884076462
82.0,0.0,0.0,0.500104308377,0.499895691623
83.0,0.0,0.0,0.500354963801,0.499645036199
84.0,0.0,0.0,0.500452318438,0.499547681562
85.0,0.0,0.0,0.500196508648,0.499803491352
86.0,0.0,0.0,0.500348690108,0.499651309892
87.0,1.0,1.0,0.49993437626,0.50006562374
88.0,0.0,0.0,0.500312115513,0.499687884487
89.0,0.0,0.0,0.500096899106,0.499903100894
90.0,0.0,0.0,0.500221696058,0.499778303942
91.0,0.0,0.0,0.500432471968,0.499567528032
92.0,0.0,0.0,0.500085401875,0.499914598125
93.0,0.0,0.0,0.500062479101,0.499937520899
94.0,0.0,0.0,0.500307493734,0.499692506266
95.0,1.0,1.0,0.499737535602,0.500262464398
96.0,0.0,0.0,0.500449906454,0.499550093546
97.0,0.0,0.0,0.500288459184,0.499711540816
98.0,0.0,0.0,0.500331376374,0.499668623626
99.0,0.0,0.0,0.500231600875,0.499768399125
100.0,0.0,0.0,0.500177960645,0.499822039355
101.0,0.0,0.0,0.500369066408,0.499630933592
102.0,0.0,0.0,0.50019945069,0.49980054931
103.0,0.0,0.0,0.500237206321,0.499762793679
104.0,0.0,0.0,0.500218518238,0.499781481762
105.0,0.0,0.0,0.500343665473,0.499656334527
106.0,1.0,0.0,0.5003439633,0.4996560367
107.0,1.0,0.0,0.500022790164,0.499977209836
108.0,0.0,0.0,0.500238688314,0.499761311686
109.0,0.0,1.0,0.499976213174,0.500023786826
110.0,1.0,1.0,0.499556082688,0.500443917312
111.0,0.0,0.0,0.500471794887,0.499528205113
112.0,1.0,1.0,0.499798353892,0.500201646108
113.0,0.0,0.0,0.500273403716,0.499726596284
114.0,0.0,0.0,0.500112071902,0.499887928098
115.0,1.0,1.0,0.499858298624,0.500141701376
116.0,0.0,0.0,0.500260430665,0.499739569335
117.0,0.0,0.0,0.500468663626,0.499531336374
118.0,0.0,0.0,0.500316961616,0.499683038384
119.0,1.0,1.0,0.499920097196,0.500079902804
120.0,1.0,1.0,0.499706480879,0.500293519121
121.0,1.0,0.0,0.500152027117,0.499847972883
122.0,0.0,0.0,0.500249822639,0.499750177361
123.0,0.0,0.0,0.500077234466,0.499922765534
124.0,0.0,0.0,0.500201258971,0.499798741029
125.0,0.0,0.0,0.500247864968,0.499752135032
126.0,0.0,0.0,0.500236125132,0.499763874868
127.0,0.0,0.0,0.500294867639,0.499705132361
128.0,0.0,1.0,0.499953567841,0.500046432159
129.0,0.0,0.0,0.500031617273,0.499968382727
130.0,0.0,0.0,0.500100750171,0.499899249829
131.0,0.0,0.0,0.500387101016,0.499612898984
132.0,1.0,1.0,0.499898049243,0.500101950757
133.0,0.0,0.0,0.500210936825,0.499789063175
134.0,1.0,1.0,0.499802756263,0.500197243737
135.0,0.0,0.0,0.50035523252,0.49964476748
136.0,1.0,1.0,0.499778887384,0.500221112616
137.0,0.0,1.0,0.499778477329,0.500221522671
138.0,0.0,0.0,0.500282852864,0.499717147136
139.0,1.0,1.0,0.499927682555,0.500072317445
140.0,0.0,0.0,0.500089243888,0.499910756112
141.0,1.0,1.0,0.499565602989,0.500434397011
142.0,0.0,0.0,0.500162642795,0.499837357205
143.0,0.0,0.0,0.50022901806,0.49977098194
144.0,0.0,0.0,0.500018831568,0.499981168432
145.0,0.0,0.0,0.500080441999,0.499919558001
146.0,0.0,0.0,0.500557539583,0.499442460417
147.0,0.0,0.0,0.500214838317,0.499785161683
148.0,0.0,0.0,0.500141887825,0.499858112175
149.0,0.0,0.0,0.500127760743,0.499872239257
150.0,0.0,0.0,0.504041975643,0.495958024357
151.0,0.0,0.0,0.500316155324,0.499683844676
152.0,0.0,0.0,0.500605766254,0.499394233746
153.0,0.0,0.0,0.500170310074,0.499829689926
154.0,0.0,0.0,0.500008952232,0.499991047768
155.0,0.0,0.0,0.500271559753,0.499728440247
156.0,0.0,0.0,0.50015192307,0.49984807693
157.0,0.0,0.0,0.500285150534,0.499714849466
158.0,0.0,1.0,0.499899513916,0.500100486084
159.0,0.0,0.0,0.500066866502,0.499933133498
160.0,1.0,1.0,0.499553518572,0.500446481428
161.0,0.0,1.0,0.499789814541,0.500210185459
162.0,1.0,0.0,0.500317293066,0.499682706934
163.0,0.0,0.0,0.500313540055,0.499686459945
164.0,0.0,0.0,0.500300034961,0.499699965039
165.0,1.0,1.0,0.499781022659,0.500218977341
166.0,0.0,0.0,0.500273312869,0.499726687131
167.0,1.0,1.0,0.499712975233,0.500287024767
168.0,0.0,0.0,0.50024345346,0.49975654654
169.0,0.0,0.0,0.50016780524,0.49983219476
170.0,0.0,0.0,0.500286769732,0.499713230268
171.0,1.0,1.0,0.499935530397,0.500064469603
172.0,0.0,0.0,0.500303813345,0.499696186655
173.0,1.0,1.0,0.499691131169,0.500308868831
174.0,1.0,1.0,0.499721953348,0.500278046652
175.0,0.0,0.0,0.500162865725,0.499837134275
176.0,0.0,0.0,0.500402438236,0.499597561764
177.0,0.0,0.0,0.500459266386,0.499540733614
178.0,0.0,0.0,0.500343761234,0.499656238766
179.0,0.0,0.0,0.50022677872,0.49977322128
180.0,0.0,0.0,0.500214702468,0.499785297532
181.0,0.0,0.0,0.500399101527,0.499600898473
182.0,0.0,0.0,0.500269314645,0.499730685355
183.0,0.0,0.0,0.500257124976,0.499742875024
184.0,1.0,1.0,0.499804509972,0.500195490028
185.0,0.0,0.0,0.500352243266,0.499647756734
186.0,0.0,0.0,0.500093400602,0.499906599398
187.0,0.0,0.0,0.500011292323,0.499988707677
188.0,0.0,0.0,0.500203117905,0.499796882095
189.0,0.0,0.0,0.500479842507,0.499520157493
190.0,1.0,0.0,0.500052753787,0.499947246213
191.0,0.0,1.0,0.49873165084,0.50126834916
192.0,0.0,0.0,0.500572550309,0.499427449691
193.0,0.0,0.0,0.500210326147,0.499789673853
194.0,0.0,0.0,0.500084753486,0.499915246514
195.0,1.0,1.0,0.499912408804,0.500087591196
196.0,0.0,0.0,0.500134572726,0.499865427274
197.0,0.0,0.0,0.500420959391,0.499579040609
198.0,1.0,1.0,0.499645296504,0.500354703496
199.0,1.0,1.0,0.499696035084,0.500303964916
200.0,1.0,1.0,0.499588703632,0.500411296368
201.0,0.0,1.0,0.4997432662,0.5002567338
202.0,1.0,1.0,0.499761637764,0.500238362236
203.0,0.0,0.0,0.500213237525,0.499786762475
204.0,0.0,0.0,0.500409570631,0.499590429369
205.0,0.0,0.0,0.500298251157,0.499701748843
206.0,0.0,0.0,0.500245707943,0.499754292057
207.0,0.0,0.0,0.500315764614,0.499684235386
208.0,0.0,0.0,0.500330755505,0.499669244495
209.0,0.0,0.0,0.500289163363,0.499710836637
210.0,0.0,0.0,0.50042082072,0.49957917928
211.0,0.0,0.0,0.500367911884,0.499632088116
212.0,0.0,0.0,0.500577345513,0.499422654487
