inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.908600817158,0.0913991828422
2.0,0.0,1.0,0.262603372058,0.737396627942
3.0,0.0,0.0,0.999706257767,0.000293742233458
4.0,1.0,1.0,0.0560031435568,0.943996856443
5.0,1.0,1.0,0.00178095390923,0.998219046091
6.0,1.0,0.0,0.999525403004,0.000474596996206
7.0,1.0,1.0,0.0462136063535,0.953786393647
8.0,0.0,0.0,0.89249942297,0.10750057703
9.0,0.0,0.0,0.99954525089,0.000454749110298
10.0,1.0,1.0,0.0698549580496,0.93014504195
11.0,1.0,0.0,0.521294072254,0.478705927746
12.0,0.0,0.0,0.961904786078,0.0380952139218
13.0,0.0,0.0,0.984730195558,0.0152698044421
14.0,0.0,0.0,0.991647550706,0.00835244929432
15.0,0.0,0.0,0.539625212656,0.460374787344
16.0,0.0,0.0,0.995334957258,0.00466504274195
17.0,0.0,0.0,0.987647368416,0.0123526315843
18.0,1.0,1.0,0.00045280794469,0.999547192055
19.0,0.0,0.0,0.986934282961,0.0130657170387
20.0,1.0,1.0,0.00151829316803,0.998481706832
21.0,1.0,1.0,0.019252868403,0.980747131597
22.0,0.0,0.0,0.975728754015,0.0242712459853
23.0,0.0,0.0,0.730157247933,0.269842752067
24.0,0.0,0.0,0.736606672634,0.263393327366
25.0,0.0,0.0,0.974769730084,0.0252302699162
26.0,1.0,1.0,0.00105565793556,0.998944342064
27.0,0.0,0.0,0.861949737413,0.138050262587
28.0,1.0,1.0,0.000407863719469,0.999592136281
29.0,0.0,0.0,0.994726879009,0.00527312099126
30.0,1.0,0.0,0.520633899455,0.479366100545
31.0,0.0,0.0,0.962112286435,0.0378877135645
32.0,0.0,0.0,0.93686966099,0.0631303390096
33.0,0.0,0.0,0.717671301287,0.282328698713
34.0,0.0,0.0,0.916175972765,0.0838240272349
35.0,0.0,0.0,0.997547546222,0.00245245377751
36.0,0.0,0.0,0.986155464657,0.0138445353426
37.0,1.0,1.0,0.00736592481421,0.992634075186
38.0,1.0,1.0,0.00262590408783,0.997374095912
39.0,0.0,0.0,0.992701897239,0.00729810276089
40.0,0.0,0.0,0.980238589868,0.0197614101317
41.0,0.0,0.0,0.95321233488,0.0467876651204
42.0,0.0,0.0,0.810315607547,0.189684392453
43.0,1.0,0.0,0.626306955429,0.373693044571
44.0,0.0,0.0,0.890719529561,0.109280470439
45.0,1.0,0.0,0.549699632928,0.450300367072
46.0,0.0,0.0,0.972434051467,0.027565948533
47.0,0.0,0.0,0.950276807436,0.0497231925645
48.0,1.0,1.0,0.00255439767051,0.997445602329
49.0,1.0,1.0,0.00440235147628,0.995597648524
50.0,0.0,0.0,0.996162630989,0.00383736901051
51.0,0.0,0.0,0.980012511049,0.0199874889512
52.0,1.0,1.0,0.046377930649,0.953622069351
53.0,0.0,0.0,0.823156847241,0.176843152759
54.0,1.0,1.0,0.000783016135318,0.999216983865
55.0,1.0,1.0,0.000481440447732,0.999518559552
56.0,0.0,0.0,0.990314918965,0.00968508103497
57.0,0.0,0.0,0.997930095161,0.00206990483884
58.0,0.0,1.0,0.33990211918,0.66009788082
59.0,0.0,0.0,0.996455871614,0.00354412838552
60.0,0.0,0.0,0.985540352191,0.0144596478091
61.0,1.0,1.0,0.0706007866119,0.929399213388
62.0,1.0,0.0,0.9781586982,0.0218413018003
63.0,1.0,1.0,0.000477225830368,0.99952277417
64.0,0.0,0.0,0.994592883885,0.00540711611481
65.0,0.0,0.0,0.955750237982,0.044249762018
66.0,1.0,1.0,0.00387821887322,0.996121781127
67.0,0.0,0.0,0.718183531494,0.281816468506
68.0,1.0,1.0,0.00331338969946,0.996686610301
69.0,0.0,0.0,0.996790444561,0.00320955543938
70.0,0.0,0.0,0.977455860087,0.0225441399125
71.0,0.0,0.0,0.792508540927,0.207491459073
72.0,0.0,0.0,0.9737629884,0.0262370115999
73.0,1.0,1.0,0.106234270466,0.893765729534
74.0,1.0,1.0,1.56293897674e-05,0.99998437061
75.0,1.0,1.0,0.423026478441,0.576973521559
76.0,1.0,0.0,0.990609186537,0.00939081346316
77.0,0.0,0.0,0.871626625558,0.128373374442
78.0,1.0,0.0,0.990992923052,0.00900707694818
79.0,0.0,0.0,0.993071106768,0.00692889323158
80.0,0.0,0.0,0.961949806052,0.0380501939476
81.0,0.0,0.0,0.988409316827,0.0115906831735
82.0,0.0,0.0,0.998032188079,0.00196781192122
83.0,0.0,0.0,0.990463085255,0.00953691474512
84.0,0.0,0.0,0.995658625924,0.00434137407589
85.0,0.0,0.0,0.757128087965,0.242871912035
86.0,1.0,0.0,0.936199966245,0.0638000337547
87.0,0.0,0.0,0.970762525671,0.0292374743288
88.0,0.0,0.0,0.964842605332,0.0351573946676
89.0,1.0,1.0,0.330481792277,0.669518207723
90.0,0.0,0.0,0.981255872959,0.0187441270405
91.0,0.0,0.0,0.535610900823,0.464389099177
92.0,0.0,0.0,0.995519185611,0.00448081438857
93.0,0.0,0.0,0.997789779899,0.00221022010055
94.0,0.0,0.0,0.803622871727,0.196377128273
95.0,1.0,1.0,0.00174974087339,0.998250259127
96.0,1.0,1.0,0.0115984424103,0.98840155759
97.0,0.0,0.0,0.994131137249,0.00586886275149
98.0,1.0,1.0,0.00157021516418,0.998429784836
99.0,0.0,0.0,0.939466300531,0.0605336994691
100.0,0.0,1.0,0.0835963404216,0.916403659578
101.0,0.0,0.0,0.969682006884,0.0303179931164
102.0,0.0,0.0,0.998074733915,0.0019252660846
103.0,1.0,1.0,0.0685760890788,0.931423910921
104.0,1.0,1.0,0.0188567160875,0.981143283913
105.0,0.0,0.0,0.964230945747,0.0357690542528
106.0,1.0,1.0,0.0151990457927,0.984800954207
107.0,0.0,0.0,0.92470042889,0.0752995711099
108.0,0.0,0.0,0.989843000634,0.0101569993659
109.0,0.0,0.0,0.917271381507,0.0827286184926
110.0,1.0,1.0,0.0785494535626,0.921450546437
111.0,0.0,0.0,0.765869006016,0.234130993984
112.0,1.0,0.0,0.580062712428,0.419937287572
113.0,1.0,1.0,0.000852343206385,0.999147656794
114.0,0.0,1.0,0.0499950027315,0.950004997268
115.0,1.0,1.0,0.0268025017987,0.973197498201
116.0,0.0,0.0,0.712727554745,0.287272445255
117.0,0.0,0.0,0.812852803645,0.187147196355
118.0,0.0,0.0,0.994447870384,0.00555212961642
119.0,0.0,0.0,0.988891125754,0.0111088742456
120.0,1.0,0.0,0.76575715877,0.23424284123
121.0,0.0,0.0,0.90412292541,0.0958770745896
122.0,0.0,0.0,0.998488243575,0.00151175642523
123.0,0.0,0.0,0.970901961459,0.0290980385406
124.0,0.0,0.0,0.953762072655,0.0462379273446
125.0,0.0,1.0,0.120220072618,0.879779927382
126.0,1.0,1.0,0.0230011032416,0.976998896758
127.0,0.0,0.0,0.933545042796,0.0664549572036
128.0,0.0,0.0,0.939182540096,0.0608174599044
129.0,1.0,1.0,0.00506400377309,0.994935996227
130.0,0.0,0.0,0.966032180289,0.0339678197107
131.0,0.0,0.0,0.836709321284,0.163290678716
132.0,1.0,1.0,1.18282898374e-05,0.99998817171
133.0,0.0,0.0,0.984903579438,0.0150964205623
134.0,0.0,0.0,0.741299923967,0.258700076033
135.0,0.0,0.0,0.992405811415,0.00759418858516
136.0,1.0,1.0,0.111708395307,0.888291604693
137.0,0.0,0.0,0.999696153655,0.000303846344851
138.0,0.0,0.0,0.999075100726,0.000924899274104
139.0,1.0,0.0,0.98025332542,0.0197466745799
140.0,0.0,0.0,0.994867821331,0.00513217866859
141.0,0.0,0.0,0.987356786157,0.0126432138431
142.0,1.0,1.0,0.0960314461306,0.903968553869
143.0,0.0,0.0,0.99638759355,0.00361240644999
144.0,0.0,0.0,0.992185777662,0.00781422233844
145.0,1.0,1.0,0.00825383666827,0.991746163332
146.0,1.0,1.0,0.00983624956753,0.990163750432
