inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.51561726732,0.48438273268
2.0,0.0,0.0,0.935857948325,0.0641420516752
3.0,0.0,0.0,0.982914358966,0.0170856410338
4.0,1.0,1.0,0.28853715155,0.71146284845
5.0,1.0,1.0,0.0257303808377,0.974269619162
6.0,1.0,0.0,0.92700860247,0.0729913975299
7.0,1.0,1.0,0.0821745427481,0.917825457252
8.0,0.0,0.0,0.92700860247,0.0729913975299
9.0,0.0,0.0,0.982914358966,0.0170856410338
10.0,1.0,1.0,0.0337889950376,0.966211004962
11.0,1.0,0.0,0.763090998958,0.236909001042
12.0,0.0,0.0,0.92700860247,0.0729913975299
13.0,0.0,0.0,0.821033835581,0.178966164419
14.0,0.0,0.0,0.92700860247,0.0729913975299
15.0,0.0,0.0,0.51561726732,0.48438273268
16.0,0.0,0.0,0.965052078925,0.0349479210748
17.0,0.0,0.0,0.821033835581,0.178966164419
18.0,1.0,1.0,0.190282911627,0.809717088373
19.0,0.0,0.0,0.92700860247,0.0729913975299
20.0,1.0,1.0,0.0633324693344,0.936667530666
21.0,1.0,1.0,0.0821745427481,0.917825457252
22.0,0.0,0.0,0.92700860247,0.0729913975299
23.0,0.0,0.0,0.92700860247,0.0729913975299
24.0,0.0,0.0,0.935857948325,0.0641420516752
25.0,0.0,0.0,0.821033835581,0.178966164419
26.0,1.0,1.0,0.190282911627,0.809717088373
27.0,0.0,0.0,0.92700860247,0.0729913975299
28.0,1.0,1.0,0.0821745427481,0.917825457252
29.0,0.0,0.0,0.965052078925,0.0349479210748
30.0,1.0,0.0,0.51561726732,0.48438273268
31.0,0.0,0.0,0.821033835581,0.178966164419
32.0,0.0,0.0,0.92700860247,0.0729913975299
33.0,0.0,0.0,0.51561726732,0.48438273268
34.0,0.0,0.0,0.92700860247,0.0729913975299
35.0,0.0,0.0,0.92700860247,0.0729913975299
36.0,0.0,0.0,0.821033835581,0.178966164419
37.0,1.0,0.0,0.763090998958,0.236909001042
38.0,1.0,1.0,0.0821745427481,0.917825457252
39.0,0.0,0.0,0.859078916744,0.140921083256
40.0,0.0,0.0,0.821033835581,0.178966164419
41.0,0.0,0.0,0.821033835581,0.178966164419
42.0,0.0,0.0,0.965052078925,0.0349479210748
43.0,1.0,1.0,0.0337889950376,0.966211004962
44.0,0.0,0.0,0.92700860247,0.0729913975299
45.0,1.0,1.0,0.190282911627,0.809717088373
46.0,0.0,0.0,0.92700860247,0.0729913975299
47.0,0.0,0.0,0.763090998958,0.236909001042
48.0,1.0,0.0,0.708669852092,0.291330147908
49.0,1.0,1.0,0.0821745427481,0.917825457252
50.0,0.0,0.0,0.763090998958,0.236909001042
51.0,0.0,0.0,0.92700860247,0.0729913975299
52.0,1.0,1.0,0.0337889950376,0.966211004962
53.0,0.0,0.0,0.954088022127,0.0459119778733
54.0,1.0,1.0,0.0337889950376,0.966211004962
55.0,1.0,1.0,0.0821745427481,0.917825457252
56.0,0.0,0.0,0.821033835581,0.178966164419
57.0,0.0,0.0,0.92700860247,0.0729913975299
58.0,0.0,0.0,0.92700860247,0.0729913975299
59.0,0.0,0.0,0.821033835581,0.178966164419
60.0,0.0,0.0,0.92700860247,0.0729913975299
61.0,1.0,1.0,0.150723022184,0.849276977816
62.0,1.0,0.0,0.92700860247,0.0729913975299
63.0,1.0,1.0,0.0633324693344,0.936667530666
64.0,0.0,0.0,0.965052078925,0.0349479210748
65.0,0.0,0.0,0.859078916744,0.140921083256
66.0,1.0,1.0,0.0821745427481,0.917825457252
67.0,0.0,0.0,0.92700860247,0.0729913975299
68.0,1.0,1.0,0.150723022184,0.849276977816
69.0,0.0,0.0,0.990899133822,0.00910086617771
70.0,0.0,0.0,0.92700860247,0.0729913975299
71.0,0.0,0.0,0.821033835581,0.178966164419
72.0,0.0,0.0,0.92700860247,0.0729913975299
73.0,1.0,1.0,0.0633324693344,0.936667530666
74.0,1.0,1.0,0.0633324693344,0.936667530666
75.0,1.0,1.0,0.0821745427481,0.917825457252
76.0,1.0,0.0,0.954088022127,0.0459119778733
77.0,0.0,0.0,0.821033835581,0.178966164419
78.0,1.0,0.0,0.954088022127,0.0459119778733
79.0,0.0,0.0,0.821033835581,0.178966164419
80.0,0.0,0.0,0.92700860247,0.0729913975299
81.0,0.0,0.0,0.821033835581,0.178966164419
82.0,0.0,0.0,0.965052078925,0.0349479210748
83.0,0.0,0.0,0.92700860247,0.0729913975299
84.0,0.0,0.0,0.92700860247,0.0729913975299
85.0,0.0,0.0,0.821033835581,0.178966164419
86.0,1.0,0.0,0.821033835581,0.178966164419
87.0,0.0,0.0,0.92700860247,0.0729913975299
88.0,0.0,0.0,0.92700860247,0.0729913975299
89.0,1.0,1.0,0.0337889950376,0.966211004962
90.0,0.0,0.0,0.92700860247,0.0729913975299
